alpha,sigma,market,margin,bcost,entry,exit,merger,profits,surplus,welfare,mpoly,mpolyA,mpolyB
0.4,1.0,30,0.3489,0.0,0.6733,0.0,0.0,1.613,1.959,3.572,0.0,0.0,0.0
0.4,1.0,31,0.3289,0.0,0.587,1.595,1.0,1.251,2.064,3.316,0.0,0.0,0.0
0.4,1.0,40,0.3489,0.0,0.0,0.0,0.0,1.662,2.043,3.705,0.0,0.0,0.0
0.4,1.0,41,0.2844,0.0,0.0,2.5,1.0,1.289,2.158,3.447,0.0,0.0,0.0
0.4,1.0,43,0.3066,0.0,0.0,0.0,1.0,1.221,2.531,3.752,0.0,0.0,0.0
0.4,2.0,20,0.2296,0.4,1.101,0.0,0.0,1.209,1.612,2.82,0.0,0.0,0.0
0.4,2.0,21,0.4253,0.00953,0.7246,0.39,1.0,1.083,1.611,2.695,0.0,0.0,0.0
0.4,2.0,30,-0.03992,0.4822,0.5557,0.0,0.0,1.165,1.788,2.953,0.0,0.0,0.0
0.4,2.0,31,0.1299,0.3054,0.4001,1.471,1.0,0.9126,1.903,2.816,0.0,0.0,0.0
0.4,2.0,40,-0.03992,0.4822,0.0,0.0,0.0,1.19,1.878,3.068,0.0,0.0,0.0
0.4,2.0,41,0.01685,0.4707,0.0,2.5,1.0,0.8906,2.035,2.926,0.0,0.0,0.0
0.4,2.0,43,0.0218,0.4387,0.0,0.0,1.0,0.7207,2.432,3.152,0.0,0.0,0.0
0.4,3.0,20,0.283,0.3975,0.882,0.005756,0.04755,1.082,1.57,2.652,0.0,0.0,0.0
0.4,3.0,21,0.5454,0.00477,0.418,0.2157,1.0,1.165,1.402,2.568,0.0,0.0,0.0
0.4,3.0,30,-0.2744,0.7104,0.4976,0.005657,0.006805,0.907,1.879,2.785,0.0,0.0,0.0
0.4,3.0,31,0.1641,0.268,0.2957,1.408,1.0,0.7646,1.93,2.693,0.0,0.0,0.0
0.4,3.0,40,-0.2695,0.7144,0.0,0.0,0.0,0.908,1.985,2.893,0.0,0.0,0.0
0.4,3.0,41,-0.0881,0.484,0.0,2.5,1.0,0.6265,2.15,2.777,0.0,0.0,0.0
0.4,3.0,43,-0.1296,0.6987,0.0,0.0,1.0,0.415,2.514,2.93,0.0,0.0,0.0
0.4,4.0,20,0.4546,0.256,0.3584,0.03226,0.3071,1.541,0.8784,2.42,0.614,0.9834,0.6187
0.4,4.0,21,0.651,0.0007863,0.1143,0.0623,1.0,1.713,0.742,2.455,0.6143,0.984,0.619
0.4,4.0,30,-2.867,0.552,0.2817,0.8286,0.6333,0.73,1.731,2.46,0.595,0.954,0.6
0.4,4.0,31,0.497,0.2401,0.102,1.576,1.0,1.625,0.8584,2.484,0.6113,0.9795,0.616
0.4,4.0,40,-3.857,0.5034,0.00799,1.555,0.6743,0.4363,2.105,2.541,0.603,0.9663,0.608
0.4,4.0,41,-1.259,0.3818,0.01492,2.861,1.0,0.6826,1.827,2.51,0.61,0.9775,0.6147
0.4,4.0,43,-3.045,0.3496,0.06323,1.112,1.0,0.04184,2.457,2.498,0.614,0.9834,0.6187
0.4,5.0,20,0.1603,0.0501,0.6426,0.1987,0.8267,1.599,0.627,2.225,0.889,0.992,0.896
0.4,5.0,21,0.703,0.00035,0.08,0.04645,1.0,1.876,0.594,2.47,0.889,0.992,0.896
0.4,5.0,30,0.1737,0.1667,0.2744,0.965,0.9795,1.648,0.6875,2.336,0.889,0.992,0.8955
0.4,5.0,31,0.601,0.2267,0.07166,1.5625,1.0,1.822,0.664,2.486,0.889,0.992,0.8955
0.4,5.0,40,-0.6714,0.3035,0.01846,2.12,1.0,1.188,1.238,2.426,0.889,0.992,0.8955
0.4,5.0,41,-1.135,0.3618,0.01819,2.969,1.0,0.9614,1.539,2.5,0.8887,0.992,0.8955
0.4,5.0,43,-3.352,0.3582,0.0401,1.073,1.0,0.03635,2.473,2.508,0.889,0.992,0.896
0.4,6.0,20,0.19,0.0326,0.6885,0.2213,0.857,1.704,0.549,2.252,0.9414,0.993,0.948
0.4,6.0,21,0.7417,0.0001624,0.0586,0.03452,1.0,1.971,0.5156,2.486,0.9414,0.993,0.948
0.4,6.0,30,0.2489,0.03302,0.2964,0.9844,0.9844,1.764,0.59,2.354,0.9414,0.993,0.948
0.4,6.0,31,0.681,0.004547,0.05063,1.552,1.0,1.935,0.5645,2.5,0.9414,0.9927,0.948
0.4,6.0,40,-0.3877,0.2576,0.01668,2.117,1.0,1.412,1.022,2.434,0.9414,0.9927,0.948
0.4,6.0,41,-0.7744,0.353,0.01659,3.01,1.0,1.222,1.287,2.51,0.9414,0.9927,0.948
0.4,6.0,43,-3.543,0.349,0.0314,1.171,1.0,0.02766,2.488,2.516,0.9414,0.993,0.948
0.4,7.0,20,0.2089,0.03183,0.7065,0.2288,0.8716,1.774,0.4966,2.271,0.964,0.995,0.9683
0.4,7.0,21,0.772,9.36e-5,0.04257,0.02515,1.0,2.04,0.4602,2.5,0.964,0.995,0.9683
0.4,7.0,30,0.276,0.0321,0.3037,0.985,0.985,1.835,0.53,2.365,0.964,0.995,0.9683
0.4,7.0,31,0.7236,0.003534,0.037,1.545,1.0,2.01,0.4998,2.51,0.964,0.995,0.9683
0.4,7.0,40,-0.3118,0.244,0.0133,2.105,1.0,1.51,0.932,2.441,0.964,0.995,0.9683
0.4,7.0,41,-0.718,0.3457,0.01325,3.025,1.0,1.3125,1.204,2.518,0.964,0.995,0.9683
0.4,7.0,43,-3.678,0.3433,0.02373,1.231,1.0,0.02223,2.502,2.523,0.964,0.995,0.9683
0.4,8.0,20,0.2236,0.03128,0.7188,0.2334,0.8813,1.828,0.457,2.285,0.975,0.9966,0.9785
0.4,8.0,21,0.7964,5.853e-5,0.0321,0.01897,1.0,2.092,0.418,2.51,0.975,0.9966,0.9785
0.4,8.0,30,0.295,0.0315,0.3086,0.9854,0.9854,1.889,0.4854,2.373,0.975,0.9966,0.9785
0.4,8.0,31,0.7554,0.002863,0.02806,1.54,1.0,2.068,0.451,2.518,0.975,0.9966,0.9785
0.4,8.0,40,-0.268,0.2354,0.0106,2.094,1.0,1.576,0.873,2.45,0.975,0.9966,0.9785
0.4,8.0,41,-0.6924,0.341,0.01057,3.035,1.0,1.372,1.152,2.525,0.975,0.9966,0.9785
0.4,8.0,43,-3.78,0.3394,0.01834,1.272,1.0,0.01852,2.512,2.531,0.975,0.9966,0.9785
0.4,9.0,20,0.2355,0.03088,0.727,0.2366,0.888,1.871,0.4258,2.297,0.982,0.9976,0.9844
0.4,9.0,21,0.816,3.9e-5,0.02501,0.014755,1.0,2.135,0.3838,2.518,0.982,0.9976,0.9844
0.4,9.0,30,0.3088,0.03105,0.312,0.9854,0.986,1.931,0.4507,2.38,0.982,0.9976,0.9844
0.4,9.0,31,0.781,0.002401,0.02197,1.537,1.0,2.113,0.4124,2.525,0.982,0.9976,0.9844
0.4,9.0,40,-0.2438,0.2295,0.00855,2.086,1.0,1.622,0.832,2.455,0.982,0.9976,0.9844
0.4,9.0,41,-0.687,0.338,0.00852,3.04,1.0,1.412,1.119,2.531,0.982,0.9976,0.9844
0.4,9.0,43,-3.86,0.3367,0.01451,1.302,1.0,0.01582,2.52,2.537,0.982,0.9976,0.9844
0.5,1.0,20,0.323,0.05875,1.394,0.0,0.0,1.634,1.979,3.613,0.0,0.0,0.0
0.5,1.0,21,0.346,0.004047,1.202,0.7056,1.0,1.301,2.062,3.365,0.0,0.0,0.0
0.5,1.0,30,0.2742,0.3127,0.6733,0.0,0.0,1.658,2.102,3.76,0.0,0.0,0.0
0.5,1.0,31,0.2727,0.01228,0.573,1.584,1.0,1.285,2.217,3.502,0.0,0.0,0.0
0.5,1.0,40,0.2742,0.3127,0.0,0.0,0.0,1.707,2.186,3.893,0.0,0.0,0.0
0.5,1.0,41,0.2269,0.2979,0.0,2.5,1.0,1.32,2.312,3.633,0.0,0.0,0.0
0.5,1.0,43,0.2527,0.0,0.0,0.0,1.0,1.244,2.71,3.955,0.0,0.0,0.0
0.5,2.0,20,0.2106,0.4294,1.096,0.0,0.0,1.241,1.778,3.02,0.0,0.0,0.0
0.5,2.0,21,0.4417,0.01907,0.6836,0.3657,1.0,1.144,1.746,2.889,0.0,0.0,0.0
0.5,2.0,30,-0.1862,0.585,0.5557,0.0,0.0,1.16,1.997,3.158,0.0,0.0,0.0
0.5,2.0,31,0.0625,0.3306,0.3855,1.461,1.0,0.9053,2.115,3.02,0.0,0.0,0.0
0.5,2.0,40,-0.1862,0.585,0.0,0.0,0.0,1.186,2.088,3.273,0.0,0.0,0.0
0.5,2.0,41,-0.0751,0.585,0.0,2.5,1.0,0.87,2.256,3.125,0.0,0.0,0.0
0.5,2.0,43,-0.0694,0.549,0.0,0.0,1.0,0.6743,2.676,3.35,0.0,0.0,0.0
0.5,3.0,20,0.309,0.3923,0.827,0.009705,0.0833,1.146,1.692,2.84,0.0,0.0,0.0
0.5,3.0,21,0.584,0.004818,0.3542,0.1816,1.0,1.3125,1.451,2.764,0.0,0.0,0.0
0.5,3.0,30,-0.4768,0.8296,0.4922,0.03845,0.04425,0.8525,2.129,2.98,0.0,0.0,0.0
0.5,3.0,31,0.1641,0.2778,0.2627,1.39,1.0,0.7866,2.117,2.904,0.0,0.0,0.0
0.5,3.0,40,-0.4463,0.8286,0.0,0.0,0.0,0.8633,2.229,3.092,0.0,0.0,0.0
0.5,3.0,41,-0.389,0.638,0.00682,2.447,1.0,0.4858,2.48,2.965,0.0,0.0,0.0
0.5,3.0,43,-2.035,0.4983,0.1859,1.016,1.0,0.1107,2.715,2.826,0.0,0.0,0.0
0.5,4.0,20,0.4885,0.2455,0.3843,0.0422,0.339,1.7705,0.864,2.633,0.7744,0.9883,0.783
0.5,4.0,21,0.69,0.0006003,0.1056,0.0595,1.0,1.942,0.7285,2.67,0.7744,0.9883,0.783
0.5,4.0,30,-3.203,0.449,0.2695,0.8867,0.6846,0.895,1.766,2.66,0.7715,0.9844,0.7803
0.5,4.0,31,0.547,0.2325,0.09393,1.572,1.0,1.869,0.822,2.691,0.7744,0.988,0.783
0.5,4.0,40,-5.133,0.3867,0.01041,1.495,0.6113,0.4153,2.326,2.742,0.7744,0.988,0.783
0.5,4.0,41,-1.333,0.3745,0.01782,2.908,1.0,0.908,1.804,2.713,0.7744,0.988,0.7827
0.5,4.0,43,-3.484,0.3687,0.0481,0.9346,1.0,0.04898,2.672,2.72,0.7744,0.9883,0.783
0.5,5.0,20,0.183,0.05542,0.7075,0.2292,0.876,1.8,0.637,2.438,0.915,0.9907,0.924
0.5,5.0,21,0.7437,0.000276,0.07306,0.0428,1.0,2.088,0.603,2.691,0.915,0.9907,0.924
0.5,5.0,30,0.1888,0.1708,0.3071,0.9917,0.9844,1.842,0.6987,2.541,0.915,0.99,0.924
0.5,5.0,31,0.651,0.227,0.0632,1.557,1.0,2.037,0.67,2.707,0.915,0.99,0.924
0.5,5.0,40,-0.6177,0.2998,0.01892,2.125,1.0,1.416,1.218,2.635,0.915,0.99,0.924
0.5,5.0,41,-1.074,0.3599,0.01872,2.988,1.0,1.192,1.526,2.719,0.915,0.99,0.924
0.5,5.0,43,-3.783,0.3555,0.03732,1.092,1.0,0.03452,2.693,2.729,0.915,0.9907,0.924
0.5,6.0,20,0.2101,0.03406,0.7363,0.2412,0.8945,1.899,0.5635,2.463,0.9536,0.994,0.9595
0.5,6.0,21,0.784,0.0001229,0.05063,0.02988,1.0,2.182,0.5264,2.707,0.9536,0.994,0.9595
0.5,6.0,30,0.2346,0.03482,0.321,0.995,0.9854,1.944,0.612,2.557,0.9536,0.994,0.9595
0.5,6.0,31,0.718,0.00399,0.04404,1.548,1.0,2.145,0.576,2.72,0.9536,0.994,0.9595
0.5,6.0,40,-0.4702,0.2505,0.01519,2.111,1.0,1.573,1.07,2.643,0.9536,0.994,0.9595
0.5,6.0,41,-0.9453,0.3494,0.01508,3.018,1.0,1.343,1.386,2.729,0.9536,0.994,0.9595
0.5,6.0,43,-3.969,0.3472,0.02748,1.183,1.0,0.02655,2.71,2.736,0.9536,0.994,0.9595
0.5,7.0,20,0.2228,0.03394,0.7627,0.2517,0.9,1.965,0.5127,2.477,0.97,0.996,0.9746
0.5,7.0,21,0.8154,7.135e-5,0.0367,0.02168,1.0,2.25,0.4707,2.72,0.97,0.996,0.9746
0.5,7.0,30,0.263,0.0341,0.3286,0.996,0.9863,2.016,0.552,2.568,0.97,0.996,0.9746
0.5,7.0,31,0.7627,0.003138,0.03214,1.542,1.0,2.22,0.5107,2.73,0.97,0.996,0.9746
0.5,7.0,40,-0.3936,0.2389,0.011894,2.1,1.0,1.668,0.9834,2.652,0.97,0.996,0.9746
0.5,7.0,41,-0.8887,0.3433,0.01182,3.031,1.0,1.432,1.307,2.738,0.97,0.996,0.9746
0.5,7.0,43,-4.1,0.3418,0.02065,1.24,1.0,0.02145,2.725,2.746,0.97,0.996,0.9746
0.5,8.0,20,0.2328,0.03394,0.7817,0.2593,0.904,2.016,0.4736,2.488,0.9795,0.997,0.9824
0.5,8.0,21,0.8403,4.49e-5,0.02768,0.01634,1.0,2.305,0.4277,2.732,0.9795,0.997,0.9824
0.5,8.0,30,0.283,0.03363,0.3342,0.997,0.987,2.07,0.507,2.578,0.9795,0.997,0.9824
0.5,8.0,31,0.7964,0.00257,0.02437,1.538,1.0,2.28,0.4612,2.74,0.9795,0.997,0.9824
0.5,8.0,40,-0.3472,0.2314,0.009384,2.09,1.0,1.734,0.9243,2.66,0.9795,0.997,0.9824
0.5,8.0,41,-0.8584,0.339,0.00933,3.037,1.0,1.492,1.254,2.746,0.9795,0.997,0.9824
0.5,8.0,43,-4.207,0.3381,0.01591,1.279,1.0,0.01794,2.734,2.752,0.9795,0.997,0.9824
0.5,9.0,20,0.2408,0.03397,0.7964,0.2654,0.9067,2.055,0.4424,2.498,0.985,0.998,0.987
0.5,9.0,21,0.861,3.004e-5,0.02156,0.01271,1.0,2.348,0.3928,2.74,0.985,0.998,0.987
0.5,9.0,30,0.298,0.03336,0.3386,0.998,0.9873,2.113,0.471,2.586,0.985,0.998,0.987
0.5,9.0,31,0.8228,0.002169,0.01907,1.536,1.0,2.326,0.4219,2.748,0.985,0.998,0.987
0.5,9.0,40,-0.3162,0.2266,0.007534,2.082,1.0,1.784,0.881,2.666,0.985,0.998,0.987
0.5,9.0,41,-0.8403,0.3364,0.007484,3.041,1.0,1.537,1.215,2.752,0.985,0.998,0.987
0.5,9.0,43,-4.285,0.3357,0.01257,1.307,1.0,0.01538,2.742,2.758,0.985,0.998,0.987
0.6,1.0,20,0.2786,0.05344,1.413,0.0,0.0,1.69,2.14,3.832,0.0,0.0,0.0
0.6,1.0,21,0.328,0.02826,1.199,0.704,1.0,1.353,2.227,3.58,0.0,0.0,0.0
0.6,1.0,30,0.1719,0.2964,0.6733,0.0,0.0,1.704,2.28,3.982,0.0,0.0,0.0
0.6,1.0,31,0.1978,0.2715,0.558,1.574,1.0,1.318,2.402,3.72,0.0,0.0,0.0
0.6,1.0,40,0.1719,0.2964,0.0,0.0,0.0,1.753,2.361,4.113,0.0,0.0,0.0
0.6,1.0,41,0.1494,0.2847,0.0,2.5,1.0,1.35,2.502,3.852,0.0,0.0,0.0
0.6,1.0,43,0.1826,0.252,0.0,0.0,1.0,1.261,2.93,4.19,0.0,0.0,0.0
0.6,2.0,20,0.1958,0.423,1.076,0.0,0.0,1.272,1.972,3.244,0.0,0.0,0.0
0.6,2.0,21,0.467,0.03555,0.628,0.3328,1.0,1.225,1.887,3.111,0.0,0.0,0.0
0.6,2.0,30,-0.374,0.658,0.5557,0.0,0.0,1.135,2.254,3.389,0.0,0.0,0.0
0.6,2.0,31,-0.005135,0.49,0.369,1.451,1.0,0.8896,2.363,3.254,0.0,0.0,0.0
0.6,2.0,40,-0.374,0.658,0.0,0.0,0.0,1.161,2.344,3.506,0.0,0.0,0.0
0.6,2.0,41,-0.1827,0.6562,0.0,2.5,1.0,0.833,2.52,3.354,0.0,0.0,0.0
0.6,2.0,43,-0.1764,0.6343,0.0,0.0,1.0,0.6147,2.959,3.574,0.0,0.0,0.0
0.6,3.0,20,0.4285,0.2546,0.4824,0.0337,0.2683,1.681,1.202,2.883,0.00912,0.408,0.010666
0.6,3.0,21,0.6494,0.003378,0.1448,0.0758,1.0,1.879,1.025,2.904,0.00937,0.4194,0.01096
0.6,3.0,30,-3.406,0.6514,0.3557,0.8604,0.4585,0.628,2.354,2.982,0.00778,0.3481,0.0091
0.6,3.0,31,-0.2537,0.5273,0.1643,1.577,1.0,1.334,1.638,2.97,0.00866,0.3875,0.01013
0.6,3.0,40,-2.99,0.741,0.01168,0.987,0.41,0.4846,2.617,3.102,0.00685,0.3066,0.00802
0.6,3.0,41,-2.322,0.7124,0.02414,2.09,1.0,0.358,2.652,3.01,0.00838,0.375,0.0098
0.6,3.0,43,-3.387,0.3572,0.07666,0.987,1.0,0.06143,2.902,2.963,0.009384,0.42,0.01098
0.6,4.0,20,0.5483,0.2399,0.3794,0.0427,0.3586,2.02,0.8623,2.88,0.8496,0.9897,0.8584
0.6,4.0,21,0.734,0.0004501,0.0925,0.05316,1.0,2.19,0.731,2.92,0.8496,0.9897,0.8584
0.6,4.0,30,-4.043,0.4343,0.2642,0.8916,0.688,0.9365,1.971,2.906,0.8477,0.9873,0.8564
0.6,4.0,31,0.5454,0.2307,0.0822,1.567,1.0,2.098,0.8433,2.94,0.849,0.9893,0.858
0.6,4.0,40,-6.19,0.3813,0.01123,1.591,0.6636,0.4312,2.555,2.986,0.8496,0.9893,0.858
0.6,4.0,41,-1.628,0.368,0.01881,2.945,1.0,1.027,1.93,2.957,0.849,0.9893,0.858
0.6,4.0,43,-3.992,0.3655,0.0434,0.962,1.0,0.04578,2.924,2.97,0.8496,0.9897,0.858
0.6,5.0,20,0.1868,0.06067,0.78,0.2593,0.902,2.012,0.6577,2.67,0.9346,0.9917,0.942
0.6,5.0,21,0.79,0.0002085,0.0633,0.03723,1.0,2.328,0.615,2.943,0.9346,0.9917,0.942
0.6,5.0,30,0.1642,0.1711,0.3352,1.004,0.986,2.045,0.7266,2.771,0.9346,0.9917,0.942
0.6,5.0,31,0.684,0.226,0.05496,1.554,1.0,2.273,0.6865,2.959,0.9346,0.9917,0.942
0.6,5.0,40,-0.7104,0.294,0.01764,2.121,1.0,1.603,1.27,2.873,0.9346,0.9917,0.942
0.6,5.0,41,-1.267,0.3552,0.01746,3.004,1.0,1.335,1.635,2.969,0.9346,0.9917,0.942
0.6,5.0,43,-4.273,0.353,0.03293,1.109,1.0,0.03296,2.947,2.98,0.9346,0.9917,0.942
0.6,6.0,20,0.2048,0.03787,0.819,0.2761,0.9097,2.104,0.587,2.69,0.9624,0.9946,0.968
0.6,6.0,21,0.832,9.286e-5,0.0437,0.0258,1.0,2.424,0.539,2.963,0.9624,0.9946,0.968
0.6,6.0,30,0.2118,0.037,0.3486,1.008,0.987,2.148,0.64,2.79,0.9624,0.9946,0.968
0.6,6.0,31,0.755,0.003477,0.03824,1.546,1.0,2.38,0.5923,2.975,0.9624,0.9946,0.968
0.6,6.0,40,-0.57,0.2444,0.0137,2.107,1.0,1.752,1.131,2.883,0.9624,0.9946,0.968
0.6,6.0,41,-1.149,0.3462,0.01358,3.025,1.0,1.477,1.506,2.982,0.9624,0.9946,0.968
0.6,6.0,43,-4.457,0.3452,0.02402,1.194,1.0,0.02554,2.965,2.99,0.9624,0.9946,0.968
0.6,7.0,20,0.2181,0.03784,0.844,0.287,0.9146,2.17,0.5356,2.705,0.9756,0.9966,0.979
0.6,7.0,21,0.8643,5.43e-5,0.03165,0.01869,1.0,2.494,0.4827,2.977,0.9756,0.9966,0.979
0.6,7.0,30,0.242,0.03644,0.357,1.01,0.988,2.22,0.579,2.8,0.9756,0.9966,0.979
0.6,7.0,31,0.8027,0.002785,0.02791,1.54,1.0,2.46,0.5254,2.986,0.9756,0.9966,0.979
0.6,7.0,40,-0.4922,0.2345,0.01058,2.094,1.0,1.848,1.046,2.893,0.9756,0.9966,0.979
0.6,7.0,41,-1.091,0.3408,0.01048,3.035,1.0,1.564,1.428,2.992,0.9756,0.9966,0.979
0.6,7.0,43,-4.594,0.3403,0.01794,1.248,1.0,0.02074,2.979,3.0,0.9756,0.9966,0.979
0.6,8.0,20,0.2284,0.03793,0.8633,0.2952,0.9185,2.22,0.4958,2.717,0.983,0.9976,0.9854
0.6,8.0,21,0.89,3.44e-5,0.02388,0.014084,1.0,2.549,0.4385,2.986,0.983,0.9976,0.9854
0.6,8.0,30,0.2632,0.0361,0.363,1.011,0.9883,2.277,0.533,2.81,0.983,0.9976,0.9854
0.6,8.0,31,0.8384,0.002314,0.02118,1.537,1.0,2.52,0.4749,2.994,0.983,0.9976,0.9854
0.6,8.0,40,-0.4436,0.2281,0.00829,2.086,1.0,1.915,0.9863,2.9,0.983,0.9976,0.9854
0.6,8.0,41,-1.057,0.3374,0.00822,3.041,1.0,1.627,1.374,3.0,0.983,0.9976,0.9854
0.6,8.0,43,-4.695,0.3372,0.01381,1.285,1.0,0.01741,2.99,3.008,0.983,0.9976,0.9854
0.6,9.0,20,0.2367,0.03806,0.878,0.3015,0.9214,2.262,0.4639,2.727,0.9873,0.998,0.9893
0.6,9.0,21,0.9116,2.307e-5,0.01862,0.01096,1.0,2.592,0.4026,2.996,0.9873,0.998,0.9893
0.6,9.0,30,0.279,0.03595,0.3677,1.013,0.9883,2.322,0.4968,2.818,0.9873,0.998,0.9893
0.6,9.0,31,0.866,0.001976,0.0166,1.534,1.0,2.568,0.4343,3.002,0.9873,0.998,0.9893
0.6,9.0,40,-0.411,0.2239,0.006634,2.078,1.0,1.965,0.942,2.906,0.9873,0.998,0.9893
0.6,9.0,41,-1.036,0.335,0.00656,3.043,1.0,1.673,1.334,3.008,0.9873,0.998,0.9893
0.6,9.0,43,-4.777,0.3347,0.0109,1.312,1.0,0.01496,2.998,3.014,0.9873,0.998,0.9893
0.7,1.0,20,0.2173,0.493,1.43,0.0,0.0,1.748,2.342,4.09,0.0,0.0,0.0
0.7,1.0,21,0.3037,0.0442,1.191,0.6987,1.0,1.405,2.426,3.832,0.0,0.0,0.0
